,ALL,N,T,U,K,L,M,O,A,R,S,G,F,P,I,C,B,J,E,D,Q,H
2020-10-04,1.0944010175281031,0.5472005087640516,0.5472005087640516,0.5472005087640516,0.5472005087640516,0.5472005087640516,0.5472005087640516,1.0147958972088795,0.5472005087640516,0.5472005087640516,1.1472473389189037,0.5472005087640516,1.6590893863926568,0.5472005087640516,1.1578954049729389,0.5472005087640516,0.5472005087640516,0.5472005087640516,0.5472005087640516,0.5472005087640516,0.5472005087640516,1.27763116259516
2020-10-05,1.1468155359202141,0.5734077679601071,0.5734077679601071,0.5734077679601071,0.5734077679601071,0.5734077679601071,0.5734077679601071,1.259302242849032,0.5734077679601071,0.5734077679601071,1.0134763863046337,0.5734077679601071,1.790704279536513,0.5734077679601071,1.4700748977622031,0.5734077679601071,0.5734077679601071,0.5734077679601071,0.5734077679601071,0.5734077679601071,0.5734077679601071,1.3256976232047917
2020-10-06,1.2065519465807377,0.6032759732903689,0.6032759732903689,0.6032759732903689,0.6032759732903689,0.6032759732903689,0.6032759732903689,1.516805272485899,0.6032759732903689,0.6032759732903689,0.940023964449503,0.6032759732903689,1.8549178543448632,0.6032759732903689,1.7867970629509204,0.6032759732903689,0.6032759732903689,0.6032759732903689,0.6032759732903689,0.6032759732903689,0.6032759732903689,1.478609912814316
2020-10-07,1.2597166328120288,0.6298583164060144,0.6298583164060144,0.6298583164060144,0.6298583164060144,0.6298583164060144,0.6298583164060144,1.6407056149325396,0.6298583164060144,0.6298583164060144,0.9093398788448184,0.6298583164060144,1.8146929744404394,0.6298583164060144,1.9622782928796498,0.6298583164060144,0.6298583164060144,0.6298583164060144,0.6298583164060144,0.6298583164060144,0.6298583164060144,1.6745961965429648
2020-10-08,1.2854185050092621,0.6427092525046311,0.6427092525046311,0.6427092525046311,0.6427092525046311,0.6427092525046311,0.6427092525046311,1.6084055280175942,0.6427092525046311,0.6427092525046311,0.9305408673699446,0.6427092525046311,1.7078316158519886,0.6427092525046311,1.9149789628880023,0.6427092525046311,0.6427092525046311,0.6427092525046311,0.6427092525046311,0.6427092525046311,0.6427092525046311,1.8291411346389945
2020-10-09,1.2770335905708712,0.6385167952854356,0.6385167952854356,0.6385167952854356,0.6385167952854356,0.6385167952854356,0.6385167952854356,1.4784612090323626,0.6385167952854356,0.6385167952854356,1.0287318917911787,0.6385167952854356,1.626057100202413,0.6385167952854356,1.6784379324693892,0.6385167952854356,0.6385167952854356,0.6385167952854356,0.6385167952854356,0.6385167952854356,0.6385167952854356,1.9132939123485648
2020-10-10,1.2562837175466783,0.6281418587733392,0.6281418587733392,0.6281418587733392,0.6281418587733392,0.6281418587733392,0.6281418587733392,1.3729333797394527,0.6281418587733392,0.6281418587733392,1.2166808635630946,0.6281418587733392,1.6248330762250314,0.6281418587733392,1.3676256628180061,0.6281418587733392,0.6281418587733392,0.6281418587733392,0.6281418587733392,0.6281418587733392,0.6281418587733392,1.9312285158376712
2020-10-11,1.239108750670368,0.619554375335184,0.619554375335184,0.619554375335184,0.619554375335184,0.619554375335184,0.619554375335184,1.4067670065955742,0.619554375335184,0.619554375335184,1.470263518818578,0.619554375335184,1.6951070526393046,0.619554375335184,1.1446132980745958,0.619554375335184,0.619554375335184,0.619554375335184,0.619554375335184,0.619554375335184,0.619554375335184,1.912901497866326
2020-10-12,1.2365471594786612,0.6182735797393306,0.6182735797393306,1.8716528412648656,0.6182735797393306,0.6182735797393306,0.6182735797393306,1.5593043455750646,0.6182735797393306,0.6182735797393306,1.7090505062645265,0.6182735797393306,1.783079968474062,0.6182735797393306,1.0993365762712408,0.6182735797393306,0.6182735797393306,0.6182735797393306,0.6182735797393306,0.6182735797393306,0.6182735797393306,1.8819525586711763
2020-10-13,1.2499616608273911,0.6249808304136956,0.6249808304136956,2.3355861622449114,0.6249808304136956,0.6249808304136956,0.6249808304136956,1.7306195037487893,0.6249808304136956,0.6249808304136956,1.8361812017723618,0.6249808304136956,1.7986353014901795,0.6249808304136956,1.2123736485469472,0.6249808304136956,0.6249808304136956,0.6249808304136956,0.6249808304136956,0.6249808304136956,0.6249808304136956,1.803700974374851
2020-10-14,1.2740823192956543,0.6370411596478271,0.6370411596478271,2.6912197979468333,0.6370411596478271,0.6370411596478271,0.6370411596478271,1.8504162818139507,0.6370411596478271,0.6370411596478271,1.8022248946242787,0.6370411596478271,1.7226713773045341,0.6370411596478271,1.4079875603427738,0.6370411596478271,0.6370411596478271,0.6370411596478271,0.6370411596478271,0.6370411596478271,0.6370411596478271,1.6741199419229662
2020-10-15,1.311614470984516,0.655807235492258,0.655807235492258,2.9284651236548638,0.655807235492258,0.655807235492258,0.655807235492258,1.9036178629444653,0.655807235492258,0.655807235492258,1.6764700027122976,0.655807235492258,1.6282910522519374,0.655807235492258,1.6525145487828168,0.655807235492258,0.655807235492258,0.655807235492258,0.655807235492258,0.655807235492258,0.655807235492258,1.5231133358576434
2020-10-16,1.34743285972163,0.673716429860815,0.673716429860815,3.0467278238585584,0.673716429860815,0.673716429860815,0.673716429860815,1.919000482251767,0.673716429860815,0.673716429860815,1.5549007485411106,0.673716429860815,1.5688402415777891,0.673716429860815,1.8618133808730901,0.673716429860815,0.673716429860815,0.673716429860815,0.673716429860815,0.673716429860815,0.673716429860815,1.4235393345901037
2020-10-17,1.3806378636344976,0.6903189318172488,0.6903189318172488,3.0302321342377185,0.6903189318172488,0.6903189318172488,0.6903189318172488,1.9773478891621346,0.6903189318172488,0.6903189318172488,1.6079064443508433,0.6903189318172488,1.6219142652210237,0.6903189318172488,2.049227546942287,0.6903189318172488,1.943698193342784,0.6903189318172488,0.6903189318172488,0.6903189318172488,0.6903189318172488,1.4546378948652723
2020-10-18,1.442759452951798,0.721379726475899,0.721379726475899,2.9794586958052456,0.721379726475899,0.721379726475899,0.721379726475899,2.085171047450534,0.721379726475899,0.721379726475899,1.8357390231021187,0.721379726475899,1.7701057847324424,0.721379726475899,2.1912531069658785,0.721379726475899,2.4319850583071148,0.721379726475899,0.721379726475899,0.721379726475899,0.721379726475899,1.6524321244197013
2020-10-19,1.5441314368794832,0.7720657184397416,0.7720657184397416,2.7400673892722285,0.7720657184397416,0.7720657184397416,0.7720657184397416,2.210096786804235,0.7720657184397416,0.7720657184397416,2.1482140547599866,0.7720657184397416,1.9377696292153312,0.7720657184397416,2.2834570060806616,0.7720657184397416,2.7529757851173366,0.7720657184397416,0.7720657184397416,0.7720657184397416,0.7720657184397416,1.9299693141736394
2020-10-20,1.6370844748113313,0.8185422374056657,0.8185422374056657,2.5739222988970405,0.8185422374056657,0.8185422374056657,0.8185422374056657,2.248337744385884,0.8185422374056657,0.8185422374056657,2.3749249687376146,0.8185422374056657,2.0177367460415216,0.8185422374056657,2.2721587719792247,0.8185422374056657,2.925953589775031,0.8185422374056657,0.8185422374056657,0.8185422374056657,0.8185422374056657,2.1552738876961177
2020-10-21,1.6576140593586364,0.8288070296793182,0.8288070296793182,2.38265389007307,0.8288070296793182,0.8288070296793182,0.8288070296793182,2.125726112945867,0.8288070296793182,0.8288070296793182,2.358183607167259,0.8288070296793182,1.9325822972851086,0.8288070296793182,2.131002386799482,0.8288070296793182,2.9234313367471865,0.8288070296793182,0.8288070296793182,0.8288070296793182,0.8288070296793182,2.194988229514924
2020-10-22,1.6264613592357942,0.8132306796178971,0.8132306796178971,2.169749631107349,0.8132306796178971,0.8132306796178971,0.8132306796178971,1.887953381223816,0.8132306796178971,0.8132306796178971,2.0934977990326895,0.8132306796178971,1.7202328024679863,0.8132306796178971,1.8753031985702928,0.8132306796178971,2.7414821275760874,0.8132306796178971,0.8132306796178971,0.8132306796178971,0.8132306796178971,2.059459053286537
2020-10-23,1.620164604504546,0.810082302252273,0.810082302252273,1.9294992984150083,0.810082302252273,0.810082302252273,0.810082302252273,1.6743369469717024,0.810082302252273,0.810082302252273,1.7287229295036586,0.810082302252273,1.5322142083565853,0.810082302252273,1.666266244549572,0.810082302252273,2.509570324970034,0.810082302252273,0.810082302252273,0.810082302252273,0.810082302252273,1.8486238706088354
2020-10-24,1.6478406860871835,0.8239203430435917,0.8239203430435917,1.6781457734463818,0.8239203430435917,0.8239203430435917,0.8239203430435917,1.5412201380370303,0.8239203430435917,0.8239203430435917,1.3642889676959733,0.8239203430435917,1.4313489893246807,0.8239203430435917,1.541277371274374,0.8239203430435917,2.133140651112771,0.8239203430435917,0.8239203430435917,0.8239203430435917,0.8239203430435917,1.665620585532918
2020-10-25,1.697728809241886,0.848864404620943,0.848864404620943,1.4579805858054646,0.848864404620943,0.848864404620943,0.848864404620943,1.5369384718855446,0.848864404620943,0.848864404620943,1.1505426491879869,0.848864404620943,1.4614792211706455,0.848864404620943,1.5526405469361944,0.848864404620943,1.8860628823573384,0.848864404620943,0.848864404620943,0.848864404620943,0.848864404620943,1.5845388338944715
2020-10-26,1.7398427235560623,0.8699213617780311,0.8699213617780311,1.2938890371636629,0.8699213617780311,0.8699213617780311,0.8699213617780311,1.5874629749968023,0.8699213617780311,0.8699213617780311,1.1050718975330076,0.8699213617780311,1.5602426615419793,0.8699213617780311,1.624753665993508,0.8699213617780311,1.7122769182635196,0.8699213617780311,0.8699213617780311,0.8699213617780311,0.8699213617780311,1.586012125546685
2020-10-27,1.7156101759251876,0.8578050879625938,0.8578050879625938,1.1819163090999596,0.8578050879625938,0.8578050879625938,0.8578050879625938,1.5954129958518921,0.8578050879625938,0.8578050879625938,1.1409600846058299,0.8578050879625938,1.6107148126223418,0.8578050879625938,1.6531183274276455,0.8578050879625938,1.5471954432342312,0.8578050879625938,0.8578050879625938,0.8578050879625938,0.8578050879625938,1.5778179041534388
2020-10-28,1.5896633028930014,0.7948316514465007,0.7948316514465007,1.12666016843701,0.7948316514465007,0.7948316514465007,0.7948316514465007,1.4903903256785673,0.7948316514465007,0.7948316514465007,1.1797701724544,0.7948316514465007,1.531598236745281,0.7948316514465007,1.5483808174304947,0.7948316514465007,1.3283048345668225,0.7948316514465007,0.7948316514465007,0.7948316514465007,0.7948316514465007,1.4920869898563287
2020-10-29,1.4120840121292784,0.7060420060646392,0.7060420060646392,1.1144814200898916,0.7060420060646392,0.7060420060646392,0.7060420060646392,1.2950098615871015,0.7060420060646392,0.7060420060646392,1.1919072053325,0.7060420060646392,1.3356604578909308,0.7060420060646392,1.3408873015968361,0.7060420060646392,1.1011186828734942,0.7060420060646392,0.7060420060646392,0.7060420060646392,0.7060420060646392,1.3395833165018907
2020-10-30,1.2830882074210954,0.6415441037105477,0.6415441037105477,1.1431367686986238,0.6415441037105477,0.6415441037105477,0.6415441037105477,1.0987242236224717,0.6415441037105477,0.6415441037105477,1.211287716284589,0.6415441037105477,1.1056763197860904,0.6415441037105477,1.0945857620593107,0.6415441037105477,0.9353334483127487,0.6415441037105477,0.6415441037105477,0.6415441037105477,0.6415441037105477,1.1890911754160407
2020-10-31,1.2528493181223699,0.6264246590611849,0.6264246590611849,1.1907646176118067,0.6264246590611849,0.6264246590611849,0.6264246590611849,0.9825068067516644,0.6264246590611849,0.6264246590611849,1.2739833620325196,0.6264246590611849,0.9680206907110496,0.6264246590611849,0.9256104615590883,0.6264246590611849,0.8594091606023377,0.6264246590611849,0.6264246590611849,0.6264246590611849,0.6264246590611849,1.0957381235883028
2020-11-01,1.2973112612646858,0.6486556306323429,0.6486556306323429,1.2092177425284802,0.6486556306323429,0.6486556306323429,0.6486556306323429,0.9598282847297842,0.6486556306323429,0.6486556306323429,1.3737576880563274,0.6486556306323429,0.9534973817974355,0.6486556306323429,0.8565908605236561,0.6486556306323429,0.8752376802912047,0.6486556306323429,0.6486556306323429,0.6486556306323429,0.6486556306323429,1.0510841979543328
2020-11-02,1.3502499353445228,0.6751249676722614,0.6751249676722614,1.1716847604107619,0.6751249676722614,0.6751249676722614,0.6751249676722614,0.9941437140371232,0.6751249676722614,0.6751249676722614,1.4638994475671065,0.6751249676722614,1.0317710494668746,0.6751249676722614,0.8704675565761447,0.6751249676722614,0.9278062077945834,0.6751249676722614,0.6751249676722614,0.6751249676722614,0.6751249676722614,1.0278487829633922
2020-11-03,1.3397835497353854,0.6698917748676927,0.6698917748676927,1.066351294077488,0.6698917748676927,0.6698917748676927,0.6698917748676927,0.9946231726875037,0.6698917748676927,0.6698917748676927,1.4895220399007236,0.6698917748676927,1.1102124799947977,0.6698917748676927,0.886871160820428,0.6698917748676927,0.9306741130456542,0.6698917748676927,0.6698917748676927,0.6698917748676927,0.6698917748676927,0.9686666797683068
2020-11-04,1.230554552222633,0.6152772761113166,0.6152772761113166,0.9146877189393796,0.6152772761113166,0.6152772761113166,0.6152772761113166,0.9160606770446108,0.6152772761113166,0.6152772761113166,1.382735694985163,0.6152772761113166,1.09756893305388,0.6152772761113166,0.8600858243837741,0.6152772761113166,0.8593467473934882,0.6152772761113166,0.6152772761113166,0.6152772761113166,0.6152772761113166,0.8434178311510481
2020-11-05,1.0547251174397216,0.5273625587198608,0.5273625587198608,0.7756679553836838,0.5273625587198608,0.5273625587198608,0.5273625587198608,0.773674633082032,0.5273625587198608,0.5273625587198608,1.1620038677112592,0.5273625587198608,0.9851327113494309,0.5273625587198608,0.7850190344202571,0.5273625587198608,0.7221662579968795,0.5273625587198608,0.5273625587198608,0.5273625587198608,0.5273625587198608,0.687843882594906
2020-11-06,0.9012323061793222,0.4506161530896611,0.4506161530896611,0.7014132498363661,0.4506161530896611,0.4506161530896611,0.4506161530896611,0.6453163244370469,0.4506161530896611,0.4506161530896611,0.9391933576813272,0.4506161530896611,0.8517438756699799,0.4506161530896611,0.7461265944718709,0.4506161530896611,0.5800592109732877,0.4506161530896611,0.4506161530896611,0.4506161530896611,0.4506161530896611,0.6082793782425435
2020-11-07,0.8339355684914552,0.4169677842457276,0.4169677842457276,0.7002322101614626,0.4169677842457276,0.4169677842457276,0.4169677842457276,0.6094779156021286,0.4169677842457276,0.4169677842457276,0.8211500380430942,0.4169677842457276,0.7761515844966547,0.4169677842457276,0.7807536733334821,0.4169677842457276,0.48499039875115235,0.4169677842457276,0.4169677842457276,0.4169677842457276,0.4169677842457276,0.668786226380541
2020-11-08,0.858177383194182,0.429088691597091,0.429088691597091,0.7380091482176507,0.429088691597091,0.429088691597091,0.429088691597091,0.6738366097123668,0.429088691597091,0.429088691597091,0.8223194711996248,0.429088691597091,0.8127876611932874,0.429088691597091,0.9028803339529978,0.429088691597091,0.453293659397955,0.429088691597091,0.429088691597091,0.429088691597091,0.429088691597091,0.8533979492943666
2020-11-09,0.9577708935800935,0.47888544679004674,0.47888544679004674,0.7961351725487158,0.47888544679004674,0.47888544679004674,0.47888544679004674,0.7967179901116505,0.47888544679004674,0.47888544679004674,0.9136799717628478,0.47888544679004674,0.9364809672155039,0.47888544679004674,1.0516948356357474,0.47888544679004674,0.47888544679004674,0.47888544679004674,0.47888544679004674,0.47888544679004674,0.47888544679004674,1.0884626397887405
2020-11-10,1.0643151651577072,0.5321575825788536,0.5321575825788536,0.8406434998523846,0.5321575825788536,0.5321575825788536,0.5321575825788536,0.8958534364719231,0.5321575825788536,0.5321575825788536,0.9895512309388241,0.5321575825788536,1.053339372138198,0.5321575825788536,1.1384274679356703,0.5321575825788536,0.5321575825788536,0.5321575825788536,0.5321575825788536,0.5321575825788536,0.5321575825788536,1.2460442127016056
2020-11-11,1.1011798186617505,0.5505899093308753,0.5505899093308753,0.840086704805364,0.5505899093308753,0.5505899093308753,0.5505899093308753,0.8991925340422577,0.5505899093308753,0.5505899093308753,0.9755869583457182,0.5505899093308753,1.0941600411563646,0.5505899093308753,1.098733713246232,0.5505899093308753,0.5505899093308753,0.5505899093308753,0.5505899093308753,0.5505899093308753,0.5505899093308753,1.2468865064984718
2020-11-12,1.054831577742754,0.527415788871377,0.527415788871377,0.8148103242811329,0.527415788871377,0.527415788871377,0.527415788871377,0.8330229476545354,0.527415788871377,0.527415788871377,0.8564988023974445,0.527415788871377,1.044023345036274,0.527415788871377,0.9487453717565302,0.527415788871377,0.527415788871377,0.527415788871377,0.527415788871377,0.527415788871377,0.527415788871377,1.098174524094138
2020-11-13,0.9808348160025087,0.49041740800125433,0.49041740800125433,0.7903458849411049,0.49041740800125433,0.49041740800125433,0.49041740800125433,0.781456105233792,0.49041740800125433,0.49041740800125433,0.6887931791957727,0.49041740800125433,0.9734264939253532,0.49041740800125433,0.7806785266842651,0.49041740800125433,0.49041740800125433,0.49041740800125433,0.49041740800125433,0.49041740800125433,0.49041740800125433,0.8968268172798234
2020-11-14,0.9481297497693113,0.47406487488465565,0.47406487488465565,0.7873737728028622,0.47406487488465565,0.47406487488465565,0.47406487488465565,0.8213539929583356,0.47406487488465565,0.47406487488465565,0.6012524184094294,0.47406487488465565,0.9651623369536578,0.47406487488465565,0.7199556294422008,0.47406487488465565,0.47406487488465565,0.47406487488465565,0.47406487488465565,0.47406487488465565,0.47406487488465565,0.7686336658864665
2020-11-15,0.9718093246164757,0.48590466230823787,0.48590466230823787,0.8011953585927362,0.48590466230823787,0.48590466230823787,0.48590466230823787,0.9619727095440286,0.48590466230823787,0.48590466230823787,0.6611111020068252,0.48590466230823787,1.0171661468600413,0.48590466230823787,0.7833581384056323,0.48590466230823787,0.48590466230823787,0.48590466230823787,0.48590466230823787,0.48590466230823787,0.48590466230823787,0.7778685136135848
2020-11-16,1.021251294862821,0.5106256474314105,0.5106256474314105,0.7961494551910917,0.5106256474314105,0.5106256474314105,0.5106256474314105,1.1279301335173408,0.5106256474314105,0.5106256474314105,0.8401745779779582,0.5106256474314105,1.0760135336666303,0.5106256474314105,0.9347367224112306,0.5106256474314105,0.5106256474314105,0.5106256474314105,0.5106256474314105,0.5106256474314105,0.5106256474314105,0.8642774401986365
2020-11-17,1.0618644063290388,0.5309322031645194,0.5309322031645194,0.7622192016495773,0.5309322031645194,0.5309322031645194,0.5309322031645194,1.2265058309565997,0.5309322031645194,0.5309322031645194,1.0554803595170654,0.5309322031645194,1.078021401459421,0.5309322031645194,1.0748563867357794,0.5309322031645194,0.5309322031645194,0.5309322031645194,0.5309322031645194,0.5309322031645194,0.5309322031645194,0.9560238272980378
2020-11-18,1.0370927122640197,0.5185463561320098,0.5185463561320098,0.6865467080939205,0.5185463561320098,0.5185463561320098,0.5185463561320098,1.1991460412289487,0.5185463561320098,0.5185463561320098,1.2082693555152957,0.5185463561320098,0.9671285442291098,0.5185463561320098,1.0932468365030683,0.5185463561320098,0.5185463561320098,0.5185463561320098,0.5185463561320098,0.5185463561320098,0.5185463561320098,0.9577854261525923
2020-11-19,0.9376238207804978,0.4688119103902489,0.4688119103902489,0.5725177762739999,0.4688119103902489,0.4688119103902489,0.4688119103902489,1.079010280573904,0.4688119103902489,0.4688119103902489,1.2543936730916412,0.4688119103902489,0.7962272223712337,0.4688119103902489,0.995307720341069,0.4688119103902489,0.4688119103902489,0.4688119103902489,0.4688119103902489,0.4688119103902489,0.4688119103902489,0.8728728766307123
2020-11-20,0.8372467378923678,0.4186233689461839,0.4186233689461839,0.4743010478053861,0.4186233689461839,0.4186233689461839,0.4186233689461839,0.9712500900020492,0.4186233689461839,0.4186233689461839,1.2108251586666965,0.4186233689461839,0.6751229107933343,0.4186233689461839,0.8573231934670225,0.4186233689461839,0.4186233689461839,0.4186233689461839,0.4186233689461839,0.4186233689461839,0.4186233689461839,0.7924761892774103
2020-11-21,0.8059042411075101,0.40295212055375507,0.40295212055375507,0.4282450529188144,0.40295212055375507,0.40295212055375507,0.40295212055375507,0.9588533701727617,0.40295212055375507,0.40295212055375507,1.119901682134147,0.40295212055375507,0.686035389914285,0.40295212055375507,0.7784366656430912,0.40295212055375507,0.40295212055375507,0.40295212055375507,0.40295212055375507,0.40295212055375507,0.40295212055375507,0.8090511130300089
2020-11-22,0.8599739632077843,0.42998698160389215,0.42998698160389215,0.437704507569385,0.42998698160389215,0.42998698160389215,0.42998698160389215,1.0375319757114436,0.42998698160389215,0.42998698160389215,1.0287097391073734,0.42998698160389215,0.838319019158813,0.42998698160389215,0.8355857229235308,0.42998698160389215,0.42998698160389215,0.42998698160389215,0.42998698160389215,0.42998698160389215,0.42998698160389215,0.9310799358110206
2020-11-23,0.9663630842579214,0.4831815421289607,0.4831815421289607,0.4831815421289607,0.4831815421289607,0.4831815421289607,0.4831815421289607,1.1379096188312188,0.4831815421289607,0.4831815421289607,0.9512810079569183,0.4831815421289607,1.0368023353945481,0.4831815421289607,0.9850064592515446,0.4831815421289607,0.4831815421289607,0.4831815421289607,0.4831815421289607,0.4831815421289607,0.4831815421289607,1.1126379478296349
2020-11-24,1.0489752648751014,0.5244876324375507,0.5244876324375507,0.5244876324375507,0.5244876324375507,0.5244876324375507,0.5244876324375507,1.1603652563053513,0.5244876324375507,0.5244876324375507,0.868453651622876,0.5244876324375507,1.1703792796050076,0.5244876324375507,1.1191234176456986,0.5244876324375507,0.5244876324375507,0.5244876324375507,0.5244876324375507,0.5244876324375507,0.5244876324375507,1.2263391367697292
2020-11-25,1.0419858573784893,0.5209929286892446,0.5209929286892446,0.5209929286892446,0.5209929286892446,0.5209929286892446,0.5209929286892446,1.0540486683048242,0.5209929286892446,0.5209929286892446,0.7423408842533086,0.5209929286892446,1.1605751637879804,0.5209929286892446,1.1466274931958402,0.5209929286892446,0.5209929286892446,0.5209929286892446,0.5209929286892446,0.5209929286892446,0.5209929286892446,1.1917313179544478
2020-11-26,0.9557878447947132,0.4778939223973566,0.4778939223973566,0.4778939223973566,0.4778939223973566,0.4778939223973566,0.4778939223973566,0.8803938122629238,0.4778939223973566,0.4778939223973566,0.6055149789246261,0.4778939223973566,1.0374387163084453,0.4778939223973566,1.0410640464194865,0.4778939223973566,0.4778939223973566,0.4778939223973566,0.4778939223973566,0.4778939223973566,0.4778939223973566,1.018952229690917
2020-11-27,0.8701628255306005,0.43508141276530027,0.43508141276530027,0.43508141276530027,0.43508141276530027,0.43508141276530027,0.43508141276530027,0.7682196706635234,0.43508141276530027,0.43508141276530027,0.567650608073029,0.43508141276530027,0.9102119073159858,0.43508141276530027,0.9032179891856214,0.43508141276530027,0.43508141276530027,0.43508141276530027,0.43508141276530027,0.43508141276530027,0.43508141276530027,0.8325338420405695
2020-11-28,0.8540180907383231,0.42700904536916157,0.42700904536916157,0.42700904536916157,0.42700904536916157,0.42700904536916157,0.42700904536916157,0.8037404551718835,0.42700904536916157,0.42700904536916157,0.6792146902496936,0.42700904536916157,0.8683007201400474,0.42700904536916157,0.8492445134301676,0.42700904536916157,0.42700904536916157,0.42700904536916157,0.42700904536916157,0.42700904536916157,0.42700904536916157,0.7542854293048826
2020-11-29,0.9161131489133987,0.45805657445669934,0.45805657445669934,0.45805657445669934,0.45805657445669934,0.45805657445669934,0.45805657445669934,0.9726888750689698,0.45805657445669934,0.45805657445669934,0.9399941063653217,0.45805657445669934,0.9287662391431396,0.45805657445669934,0.9186906554106935,0.45805657445669934,0.45805657445669934,0.45805657445669934,0.45805657445669934,0.45805657445669934,0.45805657445669934,0.8288668143160738
2020-11-30,1.0174816824904724,0.5087408412452362,0.5087408412452362,0.5087408412452362,0.5087408412452362,0.5087408412452362,0.5087408412452362,1.1779432244873544,0.5087408412452362,0.5087408412452362,1.278109204217744,0.5087408412452362,1.0397785415833916,0.5087408412452362,1.075395077701455,0.5087408412452362,0.5087408412452362,0.5087408412452362,0.5087408412452362,0.5087408412452362,0.5087408412452362,0.9934849750223236
2020-12-01,1.0896039816648304,0.5448019908324152,0.5448019908324152,0.5448019908324152,0.5448019908324152,0.5448019908324152,0.5448019908324152,1.2875833836034922,0.5448019908324152,0.5448019908324152,1.5594972884711882,0.5448019908324152,1.086803197649139,0.5448019908324152,1.2000281078883228,0.5448019908324152,0.5448019908324152,0.5448019908324152,0.5448019908324152,0.5448019908324152,0.5448019908324152,1.1230761431256615
2020-12-02,1.0741904111651384,0.5370952055825692,0.5370952055825692,0.5370952055825692,0.5370952055825692,0.5370952055825692,0.5370952055825692,1.231744329988675,0.5370952055825692,0.5370952055825692,1.6926489506529778,0.5370952055825692,1.0349767503248786,0.5370952055825692,1.1901311130164176,0.5370952055825692,0.5370952055825692,0.5370952055825692,0.5370952055825692,0.5370952055825692,0.5370952055825692,1.1243224732921073
2020-12-03,0.9849373281887287,0.49246866409436435,0.49246866409436435,0.49246866409436435,0.49246866409436435,0.49246866409436435,0.49246866409436435,1.0275525382228055,0.49246866409436435,0.49246866409436435,1.6633162223442675,0.49246866409436435,0.9066302067148819,0.49246866409436435,1.036930717665128,0.49246866409436435,0.49246866409436435,0.49246866409436435,0.49246866409436435,0.49246866409436435,0.49246866409436435,0.986501382606745
2020-12-04,0.8893338534297419,0.44466692671487096,0.44466692671487096,0.44466692671487096,0.44466692671487096,0.44466692671487096,0.44466692671487096,0.8004600374149459,0.44466692671487096,0.44466692671487096,1.5121625623044426,0.44466692671487096,0.800622718294191,0.44466692671487096,0.8343106161403091,0.44466692671487096,0.44466692671487096,0.44466692671487096,0.44466692671487096,0.44466692671487096,0.44466692671487096,0.7906228293306572
2020-12-05,0.8307418101594076,0.4153709050797038,0.4153709050797038,0.4153709050797038,0.4153709050797038,0.4153709050797038,0.4153709050797038,0.6501223065163872,0.4153709050797038,0.4153709050797038,1.3406225243559897,0.4153709050797038,0.7948067470985708,0.4153709050797038,0.6842030679155846,0.4153709050797038,0.4153709050797038,0.4153709050797038,0.4153709050797038,0.4153709050797038,0.4153709050797038,0.6783773008360418
2020-12-06,0.8422236094607723,0.4211118047303862,0.4211118047303862,0.4211118047303862,0.4211118047303862,0.4211118047303862,0.4211118047303862,0.6340740678137509,0.4211118047303862,0.4211118047303862,1.2084893843179014,0.4211118047303862,0.8876081019875678,0.4211118047303862,0.6621207663453874,0.4211118047303862,0.4211118047303862,0.4211118047303862,0.4211118047303862,0.4211118047303862,0.4211118047303862,0.7176320207313883
2020-12-07,0.9392558234699638,0.4696279117349819,0.4696279117349819,0.4696279117349819,0.4696279117349819,0.4696279117349819,0.4696279117349819,0.7300673784396018,0.4696279117349819,0.4696279117349819,1.1241222231661843,0.4696279117349819,1.0233489495456947,0.4696279117349819,0.7598406297238536,0.4696279117349819,0.4696279117349819,0.4696279117349819,0.4696279117349819,0.4696279117349819,0.4696279117349819,0.8934436221838931
2020-12-08,1.0588490267235742,0.5294245133617871,0.5294245133617871,0.5294245133617871,0.5294245133617871,0.5294245133617871,0.5294245133617871,0.8412805570535342,0.5294245133617871,0.5294245133617871,1.058268143922159,0.5294245133617871,1.1103159834862009,0.5294245133617871,0.879346246359203,0.5294245133617871,0.5294245133617871,0.5294245133617871,0.5294245133617871,0.5294245133617871,0.5294245133617871,1.1070707561904387
2020-12-09,1.124768953571465,0.5623844767857324,0.5623844767857324,0.5623844767857324,0.5623844767857324,0.5623844767857324,0.5623844767857324,0.8784227205933428,0.5623844767857324,0.5623844767857324,0.9540376096445353,0.5623844767857324,1.0713458782645873,0.5623844767857324,0.9222307913483441,0.5623844767857324,0.5623844767857324,0.5623844767857324,0.5623844767857324,0.5623844767857324,0.5623844767857324,1.215719779247337
2020-12-10,1.1106604500761015,0.5553302250380507,0.5553302250380507,0.5553302250380507,0.5553302250380507,0.5553302250380507,0.5553302250380507,0.8359252147090656,0.5553302250380507,0.5553302250380507,0.8046332895917152,0.5553302250380507,0.9288334485139247,0.5553302250380507,0.8626964380788069,0.5553302250380507,0.5553302250380507,0.5553302250380507,0.5553302250380507,0.5553302250380507,0.5553302250380507,1.1756758316111915
2020-12-11,1.0520771114280547,0.5260385557140274,0.5260385557140274,0.5260385557140274,0.5260385557140274,0.5260385557140274,0.5260385557140274,0.7640582729157985,0.5260385557140274,0.5260385557140274,0.6934896026415084,0.5260385557140274,0.7875773047784775,0.5260385557140274,0.7488078410938813,0.5260385557140274,0.5260385557140274,0.5260385557140274,0.5260385557140274,0.5260385557140274,0.5260385557140274,1.0560770134352488
